person,cnt_tran,sum_am_tran,mean_am_tran,median_am_tran,min_am_tran,max_am_tran,small_tran_count,big_tran_count,range_amount_tran,mean_t_tran,median_t_tran,min_t_tran,max_t_tran,range_t_tran,freq_tran,recency_tran,max_to_sum_am_tran,median_to_mean_am_tran,weekly_tran_mean,weekly_tran_min,weekly_tran_max
8a315401afe44e9c9fc99ba05e4d4889,4,8.62,2.16,2.27,0.69,3.39,1,1,2.7,256.5,219.0,18,570,552,0.72,713.2,0.3932714617169374,1.0509259259259258,1.3333333333333333,1,2
8a37057f57c4495fb98dfcc8b909b09f,8,177.09,22.14,20.07,13.94,32.71,2,2,18.77,375.75,441.0,24,672,648,1.23,713.06,0.18470834039189113,0.9065040650406504,2.0,1,4
8a46d8fc3d2a48e89e37352ac5e96e65,13,30.99,2.38,2.46,0.58,5.36,2,3,4.78,271.38,282.0,12,612,600,2.17,713.14,0.1729590190383995,1.0336134453781514,3.25,1,6
8a4bc602e4424ab6b16f0b907f2f22af,5,30.73,6.15,6.23,4.16,8.18,1,1,4.02,295.2,360.0,36,498,462,1.08,713.3,0.2661893914741295,1.0130081300813008,1.6666666666666667,1,3
8a504d8980764110bd0a6ce89213e097,8,194.89,24.36,27.78,12.46,32.72,2,2,20.26,456.75,486.0,288,678,390,2.05,713.05,0.16788957873672328,1.1403940886699508,2.0,1,3
8a53db56e2a84dd1b0b3b64743f4a1c9,2,23.67,11.84,11.84,9.86,13.81,1,1,3.95,372.0,372.0,210,534,324,0.62,713.25,0.583438952260245,1.0,1.0,1,1
8a540a35d6fd4a68ba49e03c8f52955f,13,183.84,14.14,15.58,6.01,24.76,3,3,18.75,355.85,360.0,6,702,696,1.87,713.02,0.1346823324630113,1.1018387553041018,2.6,1,4
8a5a1b0ec1114a56be3551e5783130ea,8,16.65,2.08,1.27,0.75,5.91,2,2,5.16,404.25,429.0,120,654,534,1.5,713.08,0.354954954954955,0.610576923076923,2.0,1,3
8a5f808f0e164782aa421b1c81fb119a,7,38.98,5.57,4.94,1.71,10.14,2,2,8.43,421.71,546.0,12,654,642,1.09,713.08,0.2601334017444844,0.8868940754039497,1.75,1,4
8a60e707c2d6445a91bb1b0a87bdf0ca,9,161.32,17.92,16.21,9.43,29.7,2,2,20.27,404.0,408.0,180,702,522,1.72,713.02,0.18410612447309696,0.9045758928571428,2.25,1,4
8a60eeb9a6184dd9a19075aebbc1ec71,7,97.05,13.86,12.48,10.36,21.29,2,2,10.93,337.71,342.0,102,594,492,1.42,713.17,0.21937145801133437,0.9004329004329005,1.75,1,3
8a61b3953f244ff1aecd5ea5e48ac74d,20,88.03,4.4,3.34,1.41,9.58,5,5,8.17,378.6,438.0,18,696,678,2.95,713.03,0.10882653640804271,0.759090909090909,5.0,2,7
8a62338653f44844815b4d5d3ee92456,9,202.71,22.52,21.72,14.5,32.77,2,2,18.27,373.33,426.0,54,672,618,1.46,713.06,0.16165951359084407,0.9644760213143871,2.25,2,3
8a647583b38f4397a8870b70eaefcc08,4,7.29,1.82,1.58,0.36,3.78,1,1,3.42,460.5,477.0,294,594,300,1.33,713.17,0.5185185185185185,0.8681318681318682,1.3333333333333333,1,2
8a6a2df8be214007991afb612eb64c1c,8,22.62,2.83,2.16,0.81,6.88,2,2,6.07,341.25,378.0,24,630,606,1.32,713.12,0.3041556145004421,0.7632508833922261,2.0,2,2
8a766d047c674575932b88d3095e33fa,16,65.77,4.11,3.13,0.71,9.13,4,4,8.42,420.75,384.0,54,684,630,2.54,713.04,0.13881708985859817,0.7615571776155717,3.2,1,5
8a776d222f174aa089866b2725721eec,20,714.9,35.74,16.14,5.79,448.97,5,4,443.18,280.5,285.0,6,708,702,2.85,713.01,0.6280179046020423,0.4515948517067711,4.0,1,8
8a786fa0da254df79cda216055c8fc4c,4,12.61,3.15,2.17,1.42,6.85,1,1,5.43,459.0,492.0,162,690,528,0.76,713.03,0.5432196669310071,0.6888888888888889,1.0,1,1
8a7902df445a4c12933923a02d467928,20,65.48,3.27,2.68,0.05,7.88,5,5,7.83,456.3,489.0,42,708,666,3.0,713.01,0.12034208918753816,0.8195718654434251,4.0,2,7
8a7df45d2a2c472aaba9c652d1b8c65d,10,167.67,16.77,15.42,8.75,25.63,3,3,16.88,435.6,423.0,240,714,474,2.11,713.0,0.1528597840997197,0.9194991055456172,2.5,1,4
8a7ee6531f1043feb0c398b8e4549e41,7,10.35,1.48,1.21,0.09,3.42,2,2,3.33,552.86,594.0,228,714,486,1.44,713.0,0.33043478260869563,0.8175675675675675,1.75,1,4
8a85673fa3ab46948e6468f7916f7c6e,10,133.65,13.36,11.06,7.12,29.03,3,3,21.91,444.0,435.0,120,708,588,1.7,713.01,0.21720912832023942,0.8278443113772456,2.0,1,4
8a870f020ad54eda9bb326515d60e59b,9,15.7,1.74,1.6,0.38,4.1,2,2,3.72,396.0,510.0,42,600,558,1.61,713.16,0.2611464968152866,0.9195402298850576,3.0,1,5
8a87d8d7ec2b4946b6e935bcdab873ba,10,112.39,11.24,10.74,4.64,21.27,3,3,16.63,448.8,549.0,12,672,660,1.52,713.06,0.18925171278583502,0.9555160142348754,3.3333333333333335,1,7
8a87fda1a6644337b4394a4c3cd0946c,12,38.17,3.18,2.02,0.44,10.72,3,3,10.28,338.5,348.0,18,714,696,1.72,713.0,0.2808488341629552,0.6352201257861635,3.0,1,6
8a9802d7d16a4e4f90aaf35cb40998d5,12,119.06,9.92,8.96,4.97,15.39,3,3,10.42,437.0,447.0,168,690,522,2.3,713.03,0.1292625566941038,0.903225806451613,2.4,1,8
8a996d5d5b444fad9f5d36c7673cdbe5,4,12.38,3.1,2.6,1.03,6.16,1,1,5.13,433.5,390.0,288,666,378,1.06,713.07,0.49757673667205166,0.8387096774193549,1.3333333333333333,1,2
8a9994eaa2164d08a8a21488139b2239,10,104.56,10.46,10.06,4.46,16.91,3,3,12.45,393.6,378.0,126,624,498,2.01,713.13,0.16172532517214996,0.9617590822179732,2.5,1,7
8aa2f57d85934578b6a5da5682500d08,6,22.55,3.76,2.72,0.81,9.32,2,2,8.51,462.0,522.0,60,678,618,0.97,713.05,0.4133037694013304,0.723404255319149,1.5,1,2
8aa7a381391c4ef9a7d3c0e2edfdd3e9,7,188.36,26.91,27.68,22.46,32.45,2,2,9.99,397.71,372.0,210,606,396,1.77,713.15,0.1722764918241665,1.0286138981791155,2.3333333333333335,1,3
8aa88bcb47254fe8940501f64f706574,7,10.31,1.47,1.4,0.26,3.55,2,2,3.29,335.14,420.0,0,654,654,1.07,713.08,0.34432589718719686,0.9523809523809523,1.4,1,3
8aaa90b4d04143cf9e4b482f31e648bc,6,11.8,1.97,1.81,0.59,3.68,2,2,3.09,279.0,300.0,54,528,474,1.27,713.26,0.311864406779661,0.918781725888325,1.5,1,2
8aabde4b5b4b4ab593a05c8607086a0a,17,58.16,3.42,2.92,0.43,10.98,4,4,10.55,411.88,468.0,132,666,534,3.18,713.07,0.18878954607977994,0.8538011695906432,4.25,2,6
8aadb3b013e84e0fa3c3aad6f8e372a2,2,43.36,21.68,21.68,21.2,22.16,1,1,0.96,615.0,615.0,606,624,18,11.11,713.13,0.511070110701107,1.0,2.0,2,2
8ab2f916aa2a4d6898dbb2a458c89488,11,28.53,2.59,1.82,1.15,7.8,3,3,6.65,389.45,444.0,36,666,630,1.75,713.07,0.27339642481598314,0.7027027027027027,2.75,1,5
8ab8d058d86e4d4e95eb0a9ece36be33,4,90.24,22.56,22.17,19.62,26.28,1,1,6.66,574.5,567.0,510,654,144,2.78,713.08,0.2912234042553192,0.9827127659574469,4.0,4,4
8abc4447ac6a4ca999853e166b710f2d,5,103.77,20.75,20.76,15.51,26.08,1,1,10.57,476.4,480.0,402,552,150,3.33,713.23,0.2513250457743086,1.0004819277108434,2.5,2,3
8abeef412ed1475ca9ad7b0288ae8b1e,6,125.06,20.84,3.72,2.37,108.08,2,2,105.71,406.0,450.0,6,666,660,0.91,713.07,0.8642251719174796,0.17850287907869483,2.0,1,3
8ac2b458d2284e4485976925b74cb205,7,68.59,9.8,10.75,3.16,12.23,2,2,9.07,530.57,558.0,378,672,294,2.38,713.06,0.17830587549205423,1.096938775510204,3.5,3,4
8acd6ccac3404cc2b84dca738d77db59,4,57.67,14.42,13.86,6.01,23.95,1,1,17.94,309.0,336.0,42,522,480,0.83,713.27,0.41529391364661,0.9611650485436893,1.0,1,1
8ace2c1d3b8340fbad55cddde9f55524,16,57.45,3.59,2.98,0.4,10.73,4,4,10.33,460.5,450.0,42,684,642,2.49,713.04,0.18677110530896432,0.83008356545961,3.2,1,7
8acf438172ca4227a316f54b8f4d5477,8,134.16,16.77,14.94,8.67,26.61,2,2,17.94,417.75,459.0,102,678,576,1.39,713.05,0.19834525939177103,0.8908765652951699,1.6,1,4
8ad1a146702e4cddac2619fc67690096,7,21.07,3.01,2.07,1.25,7.7,2,2,6.45,380.57,384.0,96,630,534,1.31,713.12,0.3654485049833887,0.6877076411960132,2.3333333333333335,2,3
8adef45dbe5c4a3da4e351045e86be3d,6,12.38,2.06,1.5,0.26,5.33,2,2,5.07,382.0,351.0,174,636,462,1.3,713.11,0.4305331179321486,0.7281553398058253,2.0,1,3
8ae377b128c54a469964ac5df53144b8,3,42.95,14.32,14.12,13.09,15.74,1,1,2.65,236.0,180.0,66,462,396,0.76,713.35,0.3664726426076833,0.9860335195530725,1.0,1,1
8ae49e01c5cc4029ad3758b6081b3bfd,8,10.22,1.28,1.19,0.22,3.48,2,2,3.26,372.0,414.0,12,642,630,1.27,713.1,0.3405088062622309,0.9296874999999999,2.6666666666666665,2,4
8aef76b765204f9ab1b63d601dd8be63,5,56.58,11.32,10.07,9.04,17.7,1,1,8.66,446.4,480.0,114,702,588,0.85,713.02,0.31283138918345704,0.8895759717314488,1.0,1,1
8af6963021ce40e78a2281e17fb186f7,12,182.56,15.21,15.7,5.77,18.54,3,3,12.77,235.0,135.0,18,684,666,1.8,713.04,0.10155565293602103,1.0322156476002629,3.0,1,7
8af7297bcc744dcfa1956385eeb891c4,11,134.18,12.2,12.46,6.78,17.05,3,3,10.27,363.82,396.0,78,618,540,2.04,713.13,0.12706811745416605,1.0213114754098362,3.6666666666666665,3,4
8af85470a76f4caa8f9db515a71df7e2,10,146.62,14.66,14.9,7.77,22.6,3,3,14.83,328.8,294.0,84,696,612,1.63,713.03,0.15413995362160687,1.0163710777626194,2.5,1,5
8afd61052075479bacfe7dec6a27111c,3,65.38,21.79,20.0,16.67,28.71,1,1,12.04,450.0,516.0,282,552,270,1.11,713.23,0.43912511471397986,0.9178522257916476,1.5,1,2
8afe5b98fadd4671835b6ed6d9d52755,10,144.44,14.44,1.88,0.16,121.0,3,3,120.84,183.6,126.0,0,678,678,1.47,713.05,0.8377180836333425,0.13019390581717452,2.5,1,5
8b0b0b61299343ceb6a4bede74aecd43,10,207.78,20.78,19.49,10.96,30.56,3,3,19.6,396.0,396.0,108,678,570,1.75,713.05,0.1470786408701511,0.9379210779595764,2.5,1,7
8b0face3a7e14e35b332a362eade8176,14,353.28,25.23,24.96,15.99,37.37,4,4,21.38,350.14,372.0,24,582,558,2.51,713.18,0.10578011775362318,0.9892984542211652,3.5,2,6
8b113c0c1ccb4650ac550e3a7a7710f4,18,43.88,2.44,1.72,0.19,7.25,5,5,7.06,349.0,354.0,66,654,588,3.06,713.08,0.1652233363719234,0.7049180327868853,4.5,4,5
8b15b7b0e20a4ee7b6c0104a4347056b,8,27.78,3.47,3.46,0.66,6.53,2,2,5.87,258.0,216.0,60,570,510,1.57,713.2,0.23506119510439163,0.9971181556195965,2.0,1,3
8b175435fc16431aa46f5d708abd6c28,4,20.18,5.04,3.52,1.88,11.27,1,1,9.39,523.5,525.0,432,612,180,2.22,713.14,0.5584737363726462,0.6984126984126984,2.0,1,3
8b187d58d8444911946608dba1a89619,11,226.38,20.58,19.94,9.7,32.9,3,3,23.2,488.73,534.0,228,672,444,2.48,713.06,0.1453308596165739,0.968901846452867,3.6666666666666665,2,6
8b187db07b274a9583550f15a397c0d0,6,166.85,27.81,27.18,23.23,33.94,2,2,10.71,430.0,447.0,126,714,588,1.02,713.0,0.20341624213365297,0.9773462783171522,2.0,1,4
8b27a4a3a2454af2999ccf5bb8963ba6,5,83.74,16.75,18.86,8.49,22.6,1,1,14.11,304.8,300.0,204,384,180,2.78,713.46,0.26988297110102705,1.1259701492537313,2.5,2,3
8b298b81838242ea9a92b16d8bc5d068,14,40.77,2.91,1.71,0.19,11.59,4,4,11.4,310.29,267.0,66,702,636,2.2,713.02,0.2842776551385823,0.5876288659793814,2.8,1,7
8b2aa1d1e2c8463c91d5d49b63f6821e,21,32.57,1.55,1.36,0.07,6.36,5,5,6.29,377.71,360.0,72,708,636,3.3,713.01,0.19527172244396684,0.8774193548387097,4.2,1,7
8b2d6ad23225442db3506ad54019c501,2,41.07,20.54,20.54,19.73,21.34,1,1,1.61,636.0,636.0,600,672,72,2.78,713.06,0.5196006817628439,1.0,2.0,2,2
8b2f2e39490040d5b8b5632ed9cc849d,3,5.55,1.85,1.65,0.07,3.83,1,1,3.76,556.0,582.0,378,708,330,0.91,713.01,0.6900900900900901,0.8918918918918918,1.0,1,1
8b32527512f641f9a5447ba5a811f3af,6,16.94,2.82,1.88,1.34,8.46,2,2,7.12,272.0,255.0,90,474,384,1.56,713.34,0.49940968122786306,0.6666666666666666,2.0,2,2
8b368de8525b4af69cfe1e06a191bb95,14,238.74,17.05,16.45,6.59,28.56,4,4,21.97,416.57,477.0,72,696,624,2.24,713.03,0.11962804724805226,0.9648093841642228,2.8,1,6
8b3bb691b50448628be21791196b5822,7,137.05,19.58,18.33,7.59,28.3,2,2,20.71,378.0,462.0,36,708,672,1.04,713.01,0.20649398029916088,0.9361593462717058,1.4,1,2
8b3e8a3f563347e49c139b4469889c62,2,7.72,3.86,3.86,1.34,6.38,1,1,5.04,552.0,552.0,516,588,72,2.78,713.18,0.8264248704663213,1.0,2.0,2,2
8b46b5a99dfe41b7ad858996521514df,7,21.22,3.03,2.59,0.47,6.52,2,2,6.05,459.43,384.0,234,714,480,1.46,713.0,0.3072573044297832,0.8547854785478548,1.75,1,3
8b478e70d97043cea2ac68c8072fcc13,8,164.12,20.52,21.0,12.0,28.68,2,2,16.68,229.5,204.0,84,438,354,2.26,713.39,0.17475018279307822,1.023391812865497,2.6666666666666665,2,4
8b4c51c57f8348008a1f063e6ec2e079,13,88.16,6.78,3.33,0.48,21.71,3,3,21.23,300.92,234.0,114,708,594,2.19,713.01,0.24625680580762252,0.4911504424778761,2.6,1,6
8b4fdc40b3fa43e0a3c392cc4048150e,7,20.86,2.98,3.36,0.28,6.88,2,2,6.6,357.43,378.0,6,654,648,1.08,713.08,0.32981783317353786,1.1275167785234899,1.75,1,4
8b52e9bd7cf1409ca13519014132a239,7,104.53,14.93,14.07,11.03,21.92,2,2,10.89,543.43,552.0,408,630,222,3.15,713.12,0.20970056443126375,0.9423978566644341,3.5,2,5
8b5580e6781646439a91b7865da79899,6,95.88,15.98,13.95,10.55,25.56,2,2,15.01,389.0,429.0,84,714,630,0.95,713.0,0.2665832290362954,0.8729662077596996,1.5,1,2
8b5aaf543de840899da63544d596074d,10,100.62,10.06,8.28,5.08,22.13,3,3,17.05,360.6,360.0,24,678,654,1.53,713.05,0.21993639435499898,0.8230616302186877,2.0,1,4
8b5ae6d6547745d5adae0b0828de3f7d,10,222.35,22.24,21.82,14.59,29.13,3,3,14.54,400.2,423.0,66,642,576,1.74,713.1,0.13100966944007195,0.9811151079136692,2.5,1,4
8b5c15b62ddf404da88012ef8327bc1d,3,80.03,26.68,25.14,21.17,33.72,1,1,12.55,320.0,258.0,12,690,678,0.44,713.03,0.42134199675121825,0.9422788605697152,1.0,1,1
8b5ced0708ef473291264e708f8aa90c,4,7.95,1.99,1.84,1.12,3.15,1,1,2.03,321.0,363.0,132,426,294,1.36,713.4,0.3962264150943396,0.9246231155778895,1.3333333333333333,1,2
8b5e47fbff5841518a90dee08cf42313,3,11.12,3.71,2.36,1.95,6.81,1,1,4.86,670.0,672.0,624,714,90,3.33,713.0,0.612410071942446,0.6361185983827493,1.5,1,2
8b5f5a1b1c43427ba7fb1e8e307a05e3,3,4.54,1.51,1.33,0.29,2.92,1,1,2.63,488.0,402.0,378,684,306,0.98,713.04,0.6431718061674009,0.880794701986755,1.5,1,2
8b6427bb8a2a423f92aeb27e22345449,19,63.17,3.32,3.56,0.25,6.6,5,5,6.35,410.21,354.0,126,672,546,3.48,713.06,0.10447997467152129,1.072289156626506,4.75,1,8
8b686e3e4eb74869b082d6f965412a23,3,77.09,25.7,26.79,16.86,33.44,1,1,16.58,552.0,558.0,426,672,246,1.22,713.06,0.4337787002205214,1.0424124513618678,1.5,1,2
8b6d74dd44514004b4c720c1d0693d17,13,308.03,23.69,24.24,18.51,30.06,3,3,11.55,423.23,462.0,120,690,570,2.28,713.03,0.0975878972827322,1.0232165470662726,2.6,1,6
8b704836fd074c569c86918c58fd5617,15,211.77,14.12,15.28,5.28,21.22,4,4,15.94,404.4,408.0,60,666,606,2.48,713.07,0.10020305047929357,1.0821529745042493,3.75,1,6
8b70ca1f5f5a45bdac2ac2f990b71526,8,234.43,29.3,28.14,19.32,47.26,2,2,27.94,390.0,363.0,168,582,414,1.93,713.18,0.20159535895576502,0.9604095563139932,2.0,1,3
8b77111979174c3881d688972c62cd4e,3,60.06,20.02,19.95,17.87,22.24,1,1,4.37,212.0,228.0,66,342,276,1.09,713.52,0.37029637029637025,0.9965034965034965,1.0,1,1
8b7aa17a27a940558bf3c4da44f0cb00,7,20.19,2.88,2.04,0.38,6.2,2,2,5.82,518.57,504.0,450,624,174,4.02,713.13,0.30708271421495786,0.7083333333333334,3.5,3,4
8b7cb825575046b49bac1174259f446b,3,6.36,2.12,1.84,1.08,3.44,1,1,2.36,430.0,372.0,228,690,462,0.65,713.03,0.5408805031446541,0.8679245283018868,1.0,1,1
8b7d6291add449f7812b3435e77bc304,13,222.62,17.12,17.58,8.49,23.34,3,3,14.85,378.46,468.0,6,690,684,1.9,713.03,0.10484233222531668,1.0268691588785046,2.6,1,4
8b7f0794dd894757bb6ca592bd3fce39,7,159.13,22.73,22.91,14.39,29.64,2,2,15.25,527.14,564.0,240,696,456,1.54,713.03,0.18626280399673223,1.0079190497140342,1.75,1,4
8b806f1d213f4204bcfc71b8a636fe7c,14,154.54,11.04,9.14,4.79,19.44,4,4,14.65,344.14,327.0,18,690,672,2.08,713.03,0.1257926750355895,0.8278985507246378,2.8,1,4
8b84feacae464c8c9fff28100ad134a4,6,13.25,2.21,1.56,0.36,4.92,2,2,4.56,357.0,357.0,216,510,294,2.04,713.29,0.3713207547169811,0.7058823529411765,2.0,1,3
8b8b0843867b4acfae4dd33b777d975c,1,25.88,25.88,25.88,25.88,25.88,0,0,0.0,630.0,630.0,630,630,0,1.0,713.12,1.0,1.0,1.0,1,1
8b9201594bed4f78b15cb30e4ef4a23a,16,62.11,3.88,3.47,0.89,9.24,4,4,8.35,372.0,390.0,12,702,690,2.32,713.02,0.14876831428111414,0.8943298969072165,3.2,1,5
8b9658d02943407d8e014a9bc971a3d5,18,297.33,16.52,17.24,9.34,26.13,5,5,16.79,344.0,363.0,12,708,696,2.59,713.01,0.08788215114519221,1.0435835351089588,3.6,1,6
8b9c4b3e870f4b9e89a24d8d1ff8689a,8,22.57,2.82,2.35,1.69,4.45,2,2,2.76,351.0,387.0,60,642,582,1.37,713.1,0.19716437749224636,0.8333333333333334,2.0,1,3
8b9d3f738e7e499b9e820de07c16bc62,5,19.62,3.92,5.77,0.34,6.25,1,1,5.91,478.8,576.0,120,630,510,0.98,713.12,0.31855249745158,1.471938775510204,1.6666666666666667,1,3
8b9d8c10bfd24944bede476aa86a5a85,7,12.89,1.84,1.5,0.22,3.76,2,2,3.54,387.43,342.0,204,714,510,1.37,713.0,0.2916989914662529,0.8152173913043478,1.75,1,3
8ba1268e963c48ddaebbe453bb9d3cb4,5,95.02,19.0,20.09,11.78,23.07,1,1,11.29,500.4,522.0,342,666,324,1.54,713.07,0.24279099137023785,1.0573684210526315,2.5,2,3
8ba283a95f6c419daa338eccdd19e77d,8,24.81,3.1,3.3,0.18,5.72,2,2,5.54,383.25,354.0,168,684,516,1.55,713.04,0.2305521966948811,1.064516129032258,1.6,1,3
8ba88f5a415f49d6be2eb2ffa484cf56,8,117.37,14.67,13.78,5.95,28.24,2,2,22.29,366.75,354.0,24,714,690,1.16,713.0,0.2406066286103774,0.9393319700068166,2.0,2,2
8bad0c89bddb49c4acf5c73c93657731,6,16.28,2.71,3.24,0.7,4.12,2,2,3.42,354.0,276.0,228,612,384,1.56,713.14,0.25307125307125306,1.1955719557195572,2.0,1,4
8baf3fe198744005b9b86f7fa9e98785,5,24.05,4.81,2.94,0.51,13.15,1,1,12.64,430.8,360.0,216,630,414,1.21,713.12,0.5467775467775468,0.6112266112266113,1.6666666666666667,1,2
8bafff02fd574a7d8abe2d548a1b01a0,11,47.48,4.32,4.89,0.53,9.7,3,3,9.17,475.64,510.0,156,618,462,2.38,713.13,0.20429654591406907,1.1319444444444442,2.75,1,6
8bb69effdb0140a2b18280fc70814315,12,145.78,12.15,10.57,4.53,20.48,3,3,15.95,392.5,333.0,54,684,630,1.9,713.04,0.14048566332830292,0.8699588477366255,3.0,1,4
8bc20a496b6d4a33bf6bb801fb1d95ea,5,134.08,26.82,29.55,16.44,35.5,1,1,19.06,363.6,378.0,54,594,540,0.93,713.17,0.26476730310262525,1.1017897091722595,1.25,1,2
8bc3f515046a4d56917e6876238ad8f1,18,229.91,12.77,12.42,4.74,23.24,5,5,18.5,399.67,474.0,6,714,708,2.54,713.0,0.10108303249097472,0.9725920125293658,3.6,1,7
8bc8bdf4e1644273a2d9ea34cab2507c,4,10.28,2.57,2.64,2.11,2.9,1,1,0.79,592.5,588.0,480,714,234,1.71,713.0,0.2821011673151751,1.0272373540856032,1.3333333333333333,1,2
8bcf7e0fc92d450db1452276da0e78ae,14,67.34,4.81,4.62,0.65,9.54,4,4,8.89,412.29,417.0,18,684,666,2.1,713.04,0.14166914166914166,0.9604989604989606,2.8,1,7
8bd0c7b1cb984131b72e148a9fd98f3a,6,10.78,1.8,1.4,0.62,4.08,2,2,3.46,428.0,465.0,138,714,576,1.04,713.0,0.37847866419294995,0.7777777777777777,1.2,1,2
8bd4f1323743436a8cd57db497090a2d,6,24.63,4.1,4.46,0.99,5.95,2,2,4.96,404.0,435.0,102,648,546,1.1,713.09,0.24157531465692247,1.0878048780487806,2.0,1,3
8bd6cb446f1d401289c02c97c4427b77,10,23.16,2.32,1.66,0.2,5.11,3,3,4.91,278.4,219.0,66,534,468,2.14,713.25,0.22063903281519864,0.7155172413793104,2.5,1,3
8bd89a4fa5914510bbae8d884cc27c3b,10,99.67,9.97,2.72,0.05,74.39,3,3,74.34,362.4,342.0,66,576,510,1.96,713.19,0.746362997893047,0.2728184553660983,2.5,1,4
8bdaca43bc4b4446ad8e86a82489fd23,9,33.14,3.68,2.89,1.4,9.13,2,2,7.73,378.67,468.0,108,648,540,1.67,713.09,0.2754978877489439,0.7853260869565217,2.25,1,3
8bde85edb35d4fa89c69631204b3da1d,4,73.78,18.44,17.87,16.37,21.68,1,1,5.31,564.0,561.0,432,702,270,1.48,713.02,0.2938465708864191,0.9690889370932755,1.3333333333333333,1,2
8bdec7a2b2264f52b7d3e168a291f429,5,73.86,14.77,12.88,11.02,21.48,1,1,10.46,274.8,342.0,24,570,546,0.92,713.2,0.2908204711616572,0.8720379146919433,1.6666666666666667,1,2
8be1c2fa06c04e15b380249ff9be040b,7,23.74,3.39,1.27,0.46,10.66,2,2,10.2,374.57,414.0,192,558,366,1.91,713.22,0.4490311710193766,0.3746312684365782,2.3333333333333335,1,3
8be1e5efe600413ba7e0eb768dc37cd5,1,18.54,18.54,18.54,18.54,18.54,0,0,0.0,414.0,414.0,414,414,0,1.0,713.42,1.0,1.0,1.0,1,1
8be4463721e14d7fa600686bf8c8b2ed,16,51.71,3.23,2.22,0.05,14.95,3,4,14.9,328.88,321.0,36,696,660,2.42,713.03,0.2891123573776832,0.6873065015479877,3.2,1,6
8be58f600459402b9ec6f2c80bd7d364,7,199.81,28.54,25.43,19.35,38.16,2,2,18.81,418.29,504.0,102,624,522,1.34,713.13,0.1909814323607427,0.8910301331464612,1.75,1,3
8be9ebed6d7d4b7b865e8e495e83b83d,21,72.37,3.45,2.67,0.39,8.48,5,5,8.09,441.43,486.0,36,660,624,3.37,713.08,0.11717562525908526,0.7739130434782608,5.25,2,9
8bebee2768f2436abcf9cffc1a777ecc,4,63.82,15.96,14.1,11.27,24.36,1,1,13.09,466.5,492.0,288,594,306,1.31,713.17,0.3816985271074898,0.8834586466165413,1.3333333333333333,1,2
8bec0354cd574c96894f406c2f7d2174,15,201.66,13.44,14.09,8.12,21.87,4,4,13.75,496.8,504.0,90,708,618,2.43,713.01,0.10844986611127641,1.0483630952380953,3.75,1,7
8bed51efb97049b581fab4772fc78843,3,9.8,3.27,2.03,1.41,6.36,1,1,4.95,456.0,552.0,198,618,420,0.71,713.13,0.6489795918367347,0.620795107033639,1.5,1,2
8bf054c6db1a44f1acfb4c40fdd59100,7,149.56,21.37,20.19,13.76,32.53,2,2,18.77,384.0,456.0,138,504,366,1.91,713.29,0.21750468039582777,0.9447824052409921,2.3333333333333335,1,5
8bf4d373bdff4dbfbe230364ad2b1fa4,9,132.98,14.78,14.15,8.96,26.1,2,2,17.14,332.67,300.0,54,636,582,1.55,713.11,0.19627011580688827,0.9573748308525034,2.25,2,3
8bf702aaba5244bfaa580aca1189922b,5,135.02,27.0,23.34,20.39,36.7,1,1,16.31,444.0,468.0,306,624,318,1.57,713.13,0.2718115834691157,0.8644444444444445,1.6666666666666667,1,2
8bf722542af848079c72dd4cde722d0e,14,24.62,1.76,1.5,0.08,4.66,4,4,4.58,372.0,375.0,36,672,636,2.2,713.06,0.1892770105605199,0.8522727272727273,3.5,2,7
8bf8695026e34614b64f99cc3ebabfea,4,10.82,2.7,2.7,0.16,5.27,1,1,5.11,348.0,369.0,18,636,618,0.65,713.11,0.4870609981515711,1.0,1.0,1,1
8bfd007e762f49e88eb8c1dbdbe9cab5,5,155.27,31.05,31.65,20.2,44.31,1,1,24.11,346.8,438.0,36,576,540,0.93,713.19,0.2853738648805307,1.0193236714975844,1.6666666666666667,1,2
8bfe091b23b94182933df251c97f147b,3,44.71,14.9,17.58,5.25,21.88,1,1,16.63,362.0,240.0,186,660,474,0.63,713.08,0.4893759785282934,1.1798657718120804,1.5,1,2
8c03c9716ffa4825b57af6b5cfee0f82,4,3.43,0.86,0.77,0.25,1.64,0,1,1.39,244.5,234.0,72,438,366,1.09,713.39,0.47813411078717194,0.8953488372093024,1.3333333333333333,1,2
8c0641caa08e4a38b8a58c7643f3698e,15,49.71,3.31,2.04,0.21,9.98,4,4,9.77,427.2,444.0,12,636,624,2.4,713.11,0.2007644337155502,0.6163141993957704,3.75,1,6
8c0b5eb519bb497783bdc41ebddefa04,10,200.68,20.07,17.46,10.08,31.18,3,3,21.1,324.0,318.0,198,540,342,2.92,713.24,0.1553717360972693,0.8699551569506727,3.3333333333333335,1,5
8c0d20f40f014e8b882c40ee7b2f2d8c,16,157.27,9.83,8.74,4.32,19.73,4,4,15.41,410.25,456.0,12,702,690,2.32,713.02,0.1254530425383099,0.8891149542217701,3.2,2,5
8c0d71b9f13b4906a7be84a55cc57e27,13,115.3,8.87,7.48,2.57,17.63,3,3,15.06,309.69,282.0,102,660,558,2.33,713.08,0.1529054640069384,0.8432919954904172,3.25,2,7
8c0f4174520148829ec36fbc7444204a,8,203.97,25.5,26.6,11.19,35.42,2,2,24.23,275.25,294.0,18,570,552,1.45,713.2,0.17365298818453695,1.0431372549019609,2.0,1,3
